YEAR,MO,DY,PRECTOTCORR,RH2M,WS10M_MAX,WS10M_MIN,SLP,T2M,TS,T2M_MAX,T2M_MIN
2021,11,26,0,76.07,2.76,0.79,101.28,21.46,20.58,27.36,16.69
2021,11,27,0,78.17,4.4,2.15,101.38,19.5,19.26,26.53,14.62
2021,11,28,0,77.63,4.57,2.46,101.47,17.88,17.71,25.33,11.8
2021,11,29,0,76.71,3.98,2.2,101.49,18.83,18.77,24.92,14.45
2021,11,30,0,74.85,4.66,2.32,101.46,19.41,19.39,25.84,14.54
2021,12,1,0,78.88,4.17,2.3,101.35,18.99,18.99,25.48,14.5
2021,12,2,0,81.3,2.72,0.62,101.27,19.2,19.61,25.97,13.78
2021,12,3,0,81.41,3.11,2.02,101.32,19.51,19.7,25.32,14.98
2021,12,4,0,80.94,3.9,2.14,101.25,20.11,20.32,26.42,14.97
2021,12,5,0,79.6,3.38,1.97,101.23,20.4,20.27,27.22,14.72
2021,12,6,0,73.64,3.07,0.59,101.26,20.62,19.94,27.46,14.64
2021,12,7,0,77.73,4.84,1.48,101.4,20.18,19.86,26.83,14.25
2021,12,8,0,82.36,4.23,1.2,101.44,20.55,20.82,26.5,15.18
2021,12,9,0,83.6,3.34,2.19,101.55,21.47,21.74,26.81,17.45
2021,12,10,0,82.63,4.37,2.2,101.64,20.79,20.94,26.44,16.68
2021,12,11,0,79.1,3.64,2.02,101.61,20.14,20.3,26.76,15.19
2021,12,12,0,78.17,3.25,1.82,101.63,19.5,19.66,26.37,14.26
2021,12,13,0,79.25,3.04,2.01,101.54,19.09,19.42,26.27,13.45
2021,12,14,0,79.76,3.82,2.01,101.45,19.54,19.79,26.21,14.73
2021,12,15,0,77.75,3.85,2.17,101.52,18.38,18.33,25.12,13.99
2021,12,16,0,74.94,4.27,1.67,101.58,18.56,18.37,25.86,13.58
2021,12,17,0,74.13,3.05,1.56,101.61,18.34,18.35,25.82,12.7
2021,12,18,0,76.24,3.57,2,101.63,18.05,18,25.34,12.62
2021,12,19,0,70.86,3.78,2.45,101.74,16.14,16.07,23.74,10.71
2021,12,20,0,57.48,3.29,2,101.68,14.25,14.08,24.36,6.12
2021,12,21,0,47.57,2.57,0.75,101.61,16.22,14.42,24.54,8.74
2021,12,22,0,43.77,2.21,0.45,101.43,18.46,15.96,26.22,11.64
2021,12,23,0,52.72,2.62,0.22,101.35,18.78,17.52,27.43,12.37
2021,12,24,0,58.07,2.8,0.33,101.28,19.73,18.95,28.58,11.88
2021,12,25,0,65.33,2.68,1.13,101.33,20.02,19.23,27.65,13.31
2021,12,26,0,60.28,2.35,0.34,101.51,21.11,19.83,28.31,15.05
2021,12,27,0,73.2,2.37,0.24,101.55,21.02,20.78,27.48,15.17
2021,12,28,1.91,79.23,5.09,1.68,101.43,21.53,21.57,27.5,16.29
2021,12,29,2.49,83.61,4.17,1.63,101.48,20.45,20.62,25.21,17.15
2021,12,30,0.56,83.5,5.03,2.69,101.83,18.71,19.1,23.5,15.7
2021,12,31,0,78.88,3.71,1.76,101.9,19.19,19.98,26.49,13.33
